hcp_id,period,specialty,region,territory_id,institution_type,decile,years_in_practice,calls_last_90d,days_since_last_call,email_sent_last_90d,emails_opened_last_90d,samples_dropped_last_90d,speaker_program_attended_12m,digital_engagement_score,patient_volume_est,nbrx_last_month,nbrx_3m_avg,trx_3m_avg,competitor_share_pct,payer_mix_commercial_pct,formulary_status,campaign_wave_id,followup_call_logged_flag,territory_target_refresh_flag,responded_strict,responded_loose
101484,2024-09,Endocrinology,Central,T-C78,Private Clinic,6,29.0,5,3.0,11,1,4,0,64.1,118.0,12.87,9.62,29.55,51.8,59.8,Non-preferred,W154,0.0,0.0,0,1
100234,2025-04,Internal Medicine,South,T-S42,Private Clinic,7,5.0,10,2.0,2,1,7,0,49.1,129.0,7.68,10.94,43.18,45.2,94.9,Restricted,W119,0.0,1.0,0,0
100513,2025-03,Endocrinology,North,T-N14,Hospital,1,14.0,2,5.0,4,2,2,0,43.2,64.0,3.98,3.06,8.78,34.8,77.8,Restricted,W70,0.0,0.0,0,0
100899,2024-08,Primary Care,Central,T-C78,Private Clinic,9,24.0,5,3.0,8,3,8,0,69.2,150.0,7.91,13.56,53.66,54.5,50.5,Restricted,W124,0.0,1.0,0,0
100064,2025-03,Internal Medicine,West,T-W32,Hospital,6,13.0,6,3.0,8,1,1,0,63.3,118.0,4.59,9.62,30.24,54.5,26.4,Non-preferred,W200,1.0,0.0,0,1
100591,2025-08,Primary Care,West,T-W57,Private Clinic,9,11.0,3,4.0,9,4,2,0,43.9,150.0,13.15,13.56,53.33,20.4,80.0,Preferred,W85,1.0,0.0,1,1
102081,2025-05,Internal Medicine,East,T-E27,Hospital,10,1.0,3,4.0,8,2,2,0,46.9,161.0,23.4,14.87,48.4,37.6,58.0,Restricted,W134,0.0,0.0,0,0
101113,2024-05,Primary Care,North,T-N41,Private Clinic,6,17.0,4,4.0,5,1,2,1,45.0,118.0,13.45,9.62,22.75,69.7,87.4,Non-preferred,W187,0.0,0.0,0,0
101431,2025-11,Cardiology,West,T-W28,Private Clinic,9,20.0,8,2.0,7,2,5,0,46.9,150.0,20.27,13.56,58.55,35.7,68.5,Non-preferred,W186,0.0,1.0,0,0
100568,2024-02,Endocrinology,West,T-W49,Group Practice,4,11.0,4,4.0,10,2,3,0,43.3,97.0,9.41,7.0,22.82,41.9,63.9,Non-preferred,W51,0.0,1.0,0,0
101485,2024-02,Cardiology,West,T-W55,Private Clinic,1,3.0,0,8.0,4,1,0,0,55.0,64.0,3.04,3.06,12.5,65.3,63.3,Restricted,W204,1.0,0.0,0,0
100650,2025-06,Internal Medicine,West,T-W55,Private Clinic,10,12.0,3,4.0,7,2,2,0,34.6,161.0,11.83,14.87,45.6,22.2,19.7,Restricted,W213,0.0,0.0,0,0
101164,2025-08,Cardiology,East,T-E65,Hospital,9,13.0,4,4.0,6,2,2,1,62.0,150.0,12.81,13.56,40.06,56.9,82.2,Preferred,W203,0.0,0.0,0,1
100651,2024-09,Endocrinology,North,T-N25,Hospital,8,18.0,5,3.0,8,2,4,0,43.1,139.0,15.74,12.25,42.15,71.2,68.0,Restricted,W109,0.0,0.0,0,0
100384,2025-11,Nephrology,South,T-S40,Academic,2,13.0,3,4.0,2,1,3,0,50.9,75.0,5.69,4.37,12.32,99.6,60.7,Preferred,W5,0.0,1.0,0,1
101253,2025-09,Nephrology,West,T-W72,Hospital,6,26.0,7,3.0,7,3,4,0,46.7,118.0,11.34,9.62,27.6,36.3,23.4,Non-preferred,W74,0.0,0.0,0,0
100996,2025-04,Internal Medicine,East,T-E26,Private Clinic,3,22.0,6,3.0,3,1,11,0,46.6,86.0,8.3,5.69,16.61,58.6,34.4,Preferred,W17,0.0,0.0,0,0
100256,2024-06,Primary Care,North,T-N23,Hospital,10,23.0,5,3.0,8,2,4,0,58.7,161.0,13.38,14.87,63.36,50.9,37.0,Non-preferred,W24,0.0,0.0,0,1
102087,2025-07,Primary Care,South,T-S66,Private Clinic,1,15.0,0,8.0,4,0,0,0,41.2,64.0,3.69,3.06,11.79,77.5,40.2,Preferred,W183,0.0,0.0,0,0
101228,2024-02,Nephrology,East,T-E10,Private Clinic,10,14.0,5,3.0,6,1,1,0,39.0,161.0,21.54,14.87,60.53,67.1,69.0,Non-preferred,W120,0.0,0.0,0,0
101650,2025-07,Primary Care,South,T-S25,Hospital,6,25.0,2,5.0,14,5,0,0,53.3,118.0,5.66,9.62,26.83,47.9,81.4,Non-preferred,W199,0.0,0.0,0,0
100880,2025-12,Internal Medicine,West,T-W49,Private Clinic,9,24.0,4,4.0,5,0,2,1,50.3,150.0,16.69,13.56,38.25,32.8,78.6,Not covered,W130,0.0,0.0,0,0
100341,2025-03,Cardiology,West,T-W27,Hospital,7,7.0,3,4.0,9,1,4,0,49.6,129.0,12.3,10.94,28.96,52.8,64.7,Non-preferred,W67,0.0,1.0,1,1
100013,2024-05,Endocrinology,East,T-E47,Hospital,3,17.0,0,8.0,6,1,0,1,33.9,86.0,3.09,5.69,14.18,67.9,90.0,Non-preferred,W128,0.0,0.0,0,0
100606,2025-08,Cardiology,North,T-N58,Group Practice,1,28.0,0,8.0,7,2,0,0,51.0,64.0,3.04,3.06,10.65,66.2,41.6,Preferred,W28,1.0,0.0,0,0
100327,2024-04,Primary Care,West,T-W75,Private Clinic,6,13.0,5,3.0,6,2,8,0,38.7,118.0,12.02,9.62,24.74,71.2,87.1,Restricted,W100,0.0,0.0,0,0
101528,2024-12,Internal Medicine,South,T-S61,Group Practice,2,17.0,1,6.0,6,4,0,0,17.3,75.0,4.19,4.37,14.32,51.7,44.3,Non-preferred,W23,0.0,0.0,0,0
101632,2024-01,Nephrology,South,T-S75,Private Clinic,2,26.0,3,4.0,4,2,1,0,66.7,75.0,5.39,4.37,26.09,59.8,61.8,Non-preferred,W137,0.0,0.0,0,1
100869,2025-11,Internal Medicine,North,T-N15,Hospital,7,24.0,8,2.0,6,1,4,0,61.5,129.0,6.84,10.94,28.05,38.0,33.5,Preferred,W33,0.0,0.0,0,1
100030,2025-08,Primary Care,Central,T-C30,Group Practice,3,16.0,1,6.0,6,2,2,0,48.2,86.0,4.95,5.69,17.82,53.1,72.2,Preferred,W119,0.0,0.0,0,0
101437,2024-10,Internal Medicine,South,T-S56,Hospital,10,24.0,6,3.0,1,1,4,0,43.0,161.0,12.44,14.87,55.08,47.8,40.4,Restricted,W64,0.0,0.0,0,0
100508,2024-11,Internal Medicine,West,T-W29,Group Practice,10,11.0,5,3.0,4,0,3,0,22.1,161.0,9.93,14.87,39.33,71.2,59.3,Restricted,W153,0.0,0.0,0,0
101730,2025-06,Endocrinology,South,T-S74,Academic,4,19.0,2,5.0,1,0,0,0,33.5,97.0,6.2,7.0,21.29,67.9,54.4,Preferred,W200,0.0,0.0,0,0
102056,2024-01,Primary Care,South,T-S48,Hospital,3,16.0,2,5.0,7,0,1,0,28.1,86.0,5.92,5.69,17.62,53.6,64.1,Non-preferred,W173,0.0,0.0,0,0
100664,2025-02,Primary Care,North,T-N30,Private Clinic,9,16.0,5,3.0,10,4,8,1,45.4,150.0,6.76,13.56,40.02,59.2,29.0,Non-preferred,W119,0.0,0.0,0,1
101795,2025-01,Primary Care,North,T-N58,Private Clinic,4,15.0,5,3.0,5,2,10,0,29.4,97.0,9.3,7.0,29.19,56.5,55.4,Preferred,W187,0.0,1.0,0,1
101507,2024-05,Primary Care,West,T-W48,Hospital,9,22.0,10,2.0,7,4,13,1,58.9,150.0,15.91,13.56,31.31,59.3,48.8,Non-preferred,W56,0.0,0.0,0,1
101255,2024-04,Endocrinology,North,T-N48,Private Clinic,4,22.0,1,6.0,5,0,0,0,39.4,97.0,5.97,7.0,25.26,49.2,54.5,Restricted,W179,0.0,0.0,0,0
100582,2024-02,Internal Medicine,West,T-W11,Private Clinic,5,45.0,7,3.0,6,0,5,1,48.1,107.0,10.41,8.31,28.35,62.9,47.7,Restricted,W218,0.0,0.0,0,0
100329,2024-02,Internal Medicine,Central,T-C29,Hospital,1,1.0,3,4.0,7,3,4,0,37.6,64.0,2.41,3.06,7.25,83.1,25.6,Not covered,W102,0.0,0.0,0,0
101241,2024-03,Nephrology,West,T-W37,Academic,4,10.0,4,4.0,5,1,4,0,37.6,97.0,8.9,7.0,28.52,44.9,52.3,Non-preferred,W201,0.0,1.0,0,0
101573,2025-05,Primary Care,West,T-W29,Private Clinic,9,8.0,10,2.0,10,3,9,1,65.4,150.0,7.73,13.56,40.84,38.6,72.6,Not covered,W198,0.0,1.0,0,1
100025,2025-12,Internal Medicine,West,T-W39,Hospital,7,11.0,7,3.0,6,2,6,0,76.3,129.0,17.73,10.94,48.14,31.2,51.7,Non-preferred,W188,0.0,0.0,0,0
102011,2024-01,Cardiology,North,T-N61,Private Clinic,4,19.0,2,5.0,9,4,3,0,47.8,97.0,10.07,7.0,20.73,40.4,32.6,Not covered,W19,1.0,0.0,0,0
100350,2025-12,Internal Medicine,East,T-E65,Private Clinic,5,9.0,6,3.0,7,3,8,0,85.8,107.0,8.68,8.31,25.22,24.0,62.3,Non-preferred,W165,0.0,1.0,0,1
100648,2024-01,Internal Medicine,Central,T-C42,Hospital,4,27.0,0,8.0,10,2,0,0,35.0,97.0,10.22,7.0,22.83,45.1,47.0,Preferred,W81,0.0,0.0,0,0
101259,2025-08,Primary Care,North,T-N73,Private Clinic,10,13.0,6,3.0,6,1,5,0,62.3,161.0,17.38,14.87,41.93,13.7,63.2,Restricted,W185,1.0,0.0,1,1
101719,2024-09,Internal Medicine,West,T-W46,Private Clinic,9,3.0,8,2.0,9,0,10,0,42.6,150.0,12.73,13.56,59.6,42.0,56.0,Not covered,W108,1.0,0.0,1,1
101375,2025-08,Primary Care,North,T-N10,Group Practice,3,24.0,1,6.0,5,1,1,0,54.8,86.0,4.68,5.69,20.44,52.0,38.4,Preferred,W139,0.0,0.0,0,0
101993,2024-10,Internal Medicine,South,T-S30,Group Practice,2,21.0,3,4.0,9,4,3,0,61.0,75.0,2.86,4.37,14.75,89.7,48.2,Restricted,W212,0.0,0.0,0,0
101272,2024-05,Internal Medicine,West,T-W23,Academic,7,25.0,5,3.0,11,6,4,0,54.8,129.0,11.84,10.94,41.42,84.9,64.4,Restricted,W27,0.0,0.0,0,0
101722,2025-04,Internal Medicine,South,T-S36,Hospital,4,21.0,1,6.0,4,1,0,0,30.0,97.0,7.15,7.0,25.93,28.6,84.7,Restricted,W129,1.0,0.0,0,0
101697,2025-09,Primary Care,East,T-E72,Hospital,8,21.0,3,4.0,3,1,0,1,67.0,139.0,12.16,12.25,34.17,37.2,75.8,Preferred,W82,0.0,0.0,0,1
100025,2025-06,Internal Medicine,West,T-W39,Hospital,7,11.0,10,2.0,2,1,8,0,63.9,129.0,11.3,10.94,31.06,41.5,81.6,Preferred,W82,0.0,0.0,0,1
101454,2024-02,Primary Care,West,T-W75,Private Clinic,6,15.0,2,5.0,2,0,3,0,35.4,118.0,10.67,9.62,30.36,67.3,75.2,Non-preferred,W75,0.0,0.0,0,0
100137,2025-04,Primary Care,South,T-S75,Group Practice,2,5.0,1,6.0,10,4,0,1,21.3,75.0,4.79,4.37,16.3,26.3,55.8,Non-preferred,W49,0.0,0.0,0,1
101066,2024-12,Internal Medicine,Central,T-C79,Hospital,4,20.0,2,5.0,9,2,1,0,36.2,97.0,6.14,7.0,22.85,77.2,68.5,Not covered,W64,0.0,1.0,0,0
100647,2025-11,Internal Medicine,West,T-W75,Group Practice,7,30.0,5,3.0,13,3,6,0,57.0,129.0,6.42,10.94,34.75,45.9,44.6,Preferred,W167,0.0,0.0,0,0
100917,2024-11,Internal Medicine,South,T-S58,Private Clinic,6,24.0,4,4.0,4,1,3,1,39.8,118.0,5.95,9.62,27.9,67.6,53.9,Preferred,W213,0.0,1.0,0,0
100427,2025-05,Endocrinology,West,T-W67,Private Clinic,9,22.0,3,4.0,6,1,6,1,55.4,150.0,6.91,13.56,45.31,38.5,46.2,Restricted,W143,0.0,0.0,0,1
100715,2024-07,Cardiology,East,T-E58,Private Clinic,1,25.0,4,4.0,7,4,6,0,60.3,64.0,3.06,3.06,15.6,66.7,39.9,Non-preferred,W181,0.0,0.0,0,0
100445,2025-09,Nephrology,West,T-W29,Group Practice,1,31.0,0,8.0,6,1,0,1,18.8,64.0,2.6,3.06,5.72,72.1,71.5,Non-preferred,W31,0.0,0.0,0,0
101087,2025-12,Internal Medicine,East,T-E71,Academic,10,24.0,2,5.0,10,3,1,0,49.1,161.0,14.55,14.87,75.12,61.3,42.5,Preferred,W113,1.0,0.0,1,1
101785,2025-04,Primary Care,East,T-E39,Group Practice,3,2.0,1,6.0,9,1,1,0,12.3,86.0,6.57,5.69,17.21,58.0,75.8,Preferred,W19,1.0,0.0,0,0
102015,2024-01,Cardiology,North,T-N76,Group Practice,6,18.0,3,4.0,10,1,2,0,45.0,118.0,13.29,9.62,23.23,46.9,43.2,Preferred,W41,0.0,0.0,0,0
101986,2025-04,Internal Medicine,East,T-E58,Group Practice,9,34.0,8,2.0,5,1,9,0,45.6,150.0,10.06,13.56,61.16,48.9,76.9,Restricted,W46,1.0,0.0,1,1
100343,2024-04,Internal Medicine,East,T-E61,Private Clinic,4,14.0,3,4.0,8,3,2,1,53.1,97.0,10.18,7.0,26.0,32.9,49.8,Non-preferred,W190,0.0,0.0,0,0
101571,2024-02,Cardiology,East,T-E34,Hospital,9,21.0,2,5.0,6,2,0,0,37.1,150.0,8.42,13.56,48.62,54.3,62.9,Non-preferred,W39,0.0,0.0,0,0
101274,2025-04,Internal Medicine,West,T-W40,Private Clinic,6,10.0,4,4.0,1,0,3,0,44.5,118.0,7.47,9.62,28.27,70.5,79.1,Not covered,W125,1.0,0.0,0,0
100036,2024-05,Primary Care,North,T-N74,Private Clinic,4,21.0,10,2.0,3,0,11,0,68.5,97.0,5.59,7.0,26.39,25.5,42.8,Non-preferred,W21,0.0,0.0,0,1
100257,2025-03,Internal Medicine,North,T-N37,Private Clinic,8,11.0,3,4.0,7,0,1,0,41.9,139.0,12.06,12.25,46.28,54.6,82.6,Restricted,W22,0.0,1.0,0,0
101619,2024-06,Internal Medicine,West,T-W51,Academic,6,29.0,4,4.0,12,4,5,0,66.3,118.0,10.3,9.62,38.0,80.3,39.8,Preferred,W134,0.0,1.0,0,1
101112,2025-05,Internal Medicine,South,T-S69,Hospital,6,22.0,5,3.0,10,6,5,0,37.8,118.0,11.51,9.62,28.44,67.6,57.6,Preferred,W212,0.0,0.0,0,1
101845,2025-11,Internal Medicine,South,T-S60,Hospital,2,22.0,2,5.0,15,4,2,0,69.3,75.0,3.59,4.37,15.9,27.4,84.4,Not covered,W138,0.0,0.0,0,0
100496,2024-05,Cardiology,North,T-N70,Private Clinic,10,5.0,6,3.0,6,2,5,0,55.2,161.0,6.89,14.87,35.42,47.7,52.9,Non-preferred,W149,0.0,1.0,0,0
102084,2024-09,Endocrinology,North,T-N79,Hospital,3,14.0,0,8.0,6,1,0,0,20.9,86.0,3.09,5.69,17.52,65.9,35.6,Preferred,W30,0.0,0.0,0,0
100464,2025-02,Primary Care,South,T-S31,Hospital,1,4.0,1,6.0,4,3,0,0,51.8,64.0,2.32,3.06,11.87,37.1,70.4,Non-preferred,W48,1.0,1.0,0,0
100595,2024-09,Cardiology,South,T-S52,Private Clinic,6,18.0,8,2.0,5,3,6,1,44.6,118.0,11.68,9.62,32.87,64.5,44.1,Non-preferred,W132,0.0,0.0,0,0
101669,2024-07,Primary Care,East,T-E19,Group Practice,2,20.0,1,6.0,5,2,0,0,39.0,75.0,4.28,4.37,15.49,52.1,53.7,Non-preferred,W68,0.0,1.0,0,0
100088,2024-05,Nephrology,East,T-E60,Private Clinic,3,13.0,3,4.0,7,4,2,0,53.6,86.0,4.22,5.69,21.02,67.5,70.8,Restricted,W45,0.0,0.0,0,0
100849,2025-06,Nephrology,East,T-E51,Group Practice,9,8.0,5,3.0,8,1,3,0,62.1,150.0,15.02,13.56,39.26,27.5,50.6,Restricted,W100,0.0,0.0,0,1
100627,2024-01,Cardiology,South,T-S66,Private Clinic,10,12.0,5,3.0,8,4,5,0,54.6,161.0,18.08,14.87,57.38,42.1,78.3,Not covered,W57,0.0,0.0,0,0
100873,2024-02,Endocrinology,North,T-N18,Group Practice,7,19.0,4,4.0,5,2,2,0,45.6,129.0,12.75,10.94,42.61,30.4,59.4,Non-preferred,W117,0.0,1.0,0,1
100969,2024-07,Cardiology,East,T-E51,Group Practice,1,22.0,1,6.0,6,2,1,0,48.7,64.0,2.31,3.06,9.15,45.4,66.5,Non-preferred,W26,0.0,1.0,0,0
101549,2025-10,Primary Care,West,T-W51,Private Clinic,8,39.0,1,6.0,7,3,0,0,42.8,139.0,12.27,12.25,26.47,11.6,22.2,Not covered,W80,0.0,0.0,0,0
100199,2024-12,Endocrinology,North,T-N36,Group Practice,3,14.0,2,5.0,2,1,5,0,40.8,86.0,5.87,5.69,18.54,59.3,43.4,Preferred,W61,0.0,0.0,0,0
100363,2025-10,Primary Care,East,T-E60,Private Clinic,8,22.0,2,5.0,13,4,2,1,44.3,139.0,8.93,12.25,46.75,67.4,71.3,Preferred,W135,0.0,1.0,0,0
100153,2025-06,Cardiology,East,T-E44,Hospital,4,17.0,1,6.0,9,2,1,0,40.3,97.0,6.83,7.0,20.59,27.5,58.3,Non-preferred,W96,1.0,0.0,0,0
100865,2024-04,Nephrology,South,T-S51,Private Clinic,7,16.0,1,6.0,7,1,1,0,56.4,129.0,15.74,10.94,38.15,71.2,63.1,Restricted,W98,0.0,0.0,0,0
100235,2024-04,Cardiology,Central,T-C11,Hospital,1,20.0,1,6.0,3,0,1,0,54.0,64.0,3.57,3.06,12.53,44.6,57.6,Non-preferred,W83,0.0,0.0,0,0
101578,2024-08,Primary Care,North,T-N71,Academic,10,21.0,7,3.0,8,3,8,1,38.3,161.0,24.57,14.87,40.12,37.1,49.3,Non-preferred,W27,0.0,1.0,0,0
101697,2025-01,Primary Care,East,T-E72,Hospital,8,21.0,11,2.0,8,3,14,0,48.9,139.0,17.65,12.25,36.97,77.8,36.1,Non-preferred,W39,0.0,0.0,0,0
101045,2024-04,Endocrinology,East,T-E77,Private Clinic,9,17.0,6,3.0,6,3,5,0,50.6,150.0,13.3,13.56,22.09,42.8,77.8,Restricted,W44,0.0,0.0,0,0
101454,2024-09,Primary Care,West,T-W75,Private Clinic,6,15.0,3,4.0,3,1,4,0,10.0,118.0,13.34,9.62,37.12,53.4,77.8,Non-preferred,W193,0.0,0.0,0,0
100440,2024-09,Internal Medicine,East,T-E14,Group Practice,6,32.0,2,5.0,8,0,2,0,37.7,118.0,9.58,9.62,25.71,34.4,25.9,Restricted,W139,0.0,0.0,0,0
100014,2024-09,Internal Medicine,North,T-N71,Academic,8,14.0,6,3.0,8,0,9,0,46.6,139.0,15.66,12.25,49.48,45.6,50.4,Non-preferred,W94,0.0,0.0,0,0
100133,2024-07,Internal Medicine,Central,T-C38,Hospital,1,20.0,5,3.0,10,2,5,0,56.1,64.0,2.46,3.06,11.35,62.7,55.6,Preferred,W97,0.0,0.0,0,0
101504,2024-06,Nephrology,North,T-N18,Private Clinic,3,18.0,4,4.0,9,5,2,1,54.2,86.0,2.86,5.69,12.96,25.1,62.5,Restricted,W70,0.0,0.0,0,0
100888,2024-03,Internal Medicine,West,T-W21,Group Practice,5,28.0,4,4.0,6,1,3,0,60.1,107.0,11.99,8.31,26.72,63.8,71.9,Restricted,W92,0.0,0.0,0,0
101745,2025-02,Endocrinology,North,T-N27,Group Practice,1,10.0,1,6.0,1,0,1,0,51.5,64.0,3.31,3.06,9.32,48.5,61.7,Restricted,W112,0.0,0.0,0,0
100716,2024-01,Endocrinology,West,T-W30,Group Practice,7,27.0,1,6.0,7,4,2,0,34.3,129.0,9.32,10.94,29.95,57.7,66.4,Restricted,W148,1.0,1.0,1,1
101975,2025-10,Primary Care,Central,T-C58,Private Clinic,1,20.0,0,8.0,8,0,0,0,51.2,64.0,3.16,3.06,13.44,65.1,62.4,Not covered,W157,0.0,0.0,0,0
101936,2024-03,Internal Medicine,North,T-N77,Group Practice,9,14.0,10,2.0,7,0,10,0,64.5,150.0,14.72,13.56,61.99,13.3,43.0,Restricted,W45,0.0,0.0,0,0
101650,2025-06,Primary Care,South,T-S25,Hospital,6,25.0,8,2.0,7,1,9,0,54.2,118.0,6.06,9.62,39.75,49.7,36.9,Preferred,W122,1.0,0.0,0,0
101473,2024-11,Internal Medicine,North,T-N57,Hospital,2,1.0,1,6.0,1,0,0,0,47.5,75.0,4.63,4.37,16.82,55.6,57.3,Preferred,W150,0.0,0.0,0,0
100604,2024-11,Nephrology,Central,T-C30,Group Practice,3,10.0,5,3.0,4,3,3,0,62.8,86.0,3.16,5.69,15.36,40.6,28.6,Non-preferred,W201,0.0,1.0,0,0
102087,2024-09,Primary Care,South,T-S66,Private Clinic,1,15.0,0,8.0,8,2,0,0,44.7,64.0,4.0,3.06,13.5,42.3,34.5,Non-preferred,W98,0.0,0.0,0,0
101869,2025-03,Cardiology,North,T-N40,Group Practice,9,12.0,4,4.0,8,3,4,0,38.0,150.0,16.71,13.56,44.07,24.8,55.8,Non-preferred,W173,1.0,1.0,1,1
100648,2024-08,Internal Medicine,Central,T-C42,Hospital,4,27.0,2,5.0,3,0,2,0,55.6,97.0,6.89,7.0,20.66,79.9,68.3,Not covered,W88,0.0,0.0,0,0
101089,2024-11,Cardiology,North,T-N24,Hospital,6,18.0,4,4.0,9,0,3,0,39.6,118.0,9.91,9.62,37.72,45.4,57.7,Not covered,W105,0.0,0.0,0,0
101722,2025-11,Internal Medicine,South,T-S36,Hospital,4,21.0,2,5.0,5,2,1,0,50.6,97.0,9.18,7.0,17.92,45.1,30.5,Restricted,W136,0.0,0.0,1,1
100867,2025-09,Endocrinology,South,T-S71,Academic,7,7.0,5,3.0,5,2,8,1,33.0,129.0,9.35,10.94,44.41,78.4,54.1,Preferred,W203,1.0,1.0,0,0
100473,2024-06,Cardiology,Central,T-C65,Group Practice,4,15.0,2,5.0,7,2,1,0,43.9,97.0,4.01,7.0,21.07,67.5,63.9,Not covered,W145,0.0,0.0,0,0
100754,2025-09,Nephrology,Central,T-C61,Hospital,4,33.0,3,4.0,7,2,1,0,36.5,97.0,0.99,7.0,22.23,39.6,70.8,Restricted,W173,0.0,0.0,0,0
101946,2025-11,Endocrinology,East,T-E63,Academic,8,13.0,5,3.0,4,0,4,0,35.4,139.0,6.31,12.25,36.87,19.9,88.1,Preferred,W177,1.0,0.0,1,1
101602,2025-05,Internal Medicine,South,T-S23,Private Clinic,5,25.0,5,3.0,7,1,5,0,44.0,107.0,8.75,8.31,22.88,15.2,71.7,Preferred,W148,0.0,0.0,0,1
101865,2025-10,Internal Medicine,East,T-E53,Group Practice,1,11.0,0,8.0,4,1,0,0,27.4,64.0,3.1,3.06,10.77,100.0,73.7,Not covered,W103,0.0,0.0,0,0
100080,2024-01,Internal Medicine,Central,T-C28,Group Practice,5,13.0,3,4.0,6,2,4,0,56.6,107.0,11.28,8.31,29.83,49.4,35.6,Preferred,W112,0.0,0.0,0,0
100200,2025-08,Primary Care,Central,T-C52,Private Clinic,3,15.0,0,8.0,10,3,0,0,30.5,86.0,5.21,5.69,19.47,43.4,37.5,Preferred,W165,0.0,0.0,0,0
100915,2024-10,Cardiology,East,T-E38,Hospital,8,18.0,7,3.0,11,4,9,0,49.6,139.0,12.6,12.25,52.08,30.0,59.1,Non-preferred,W11,1.0,1.0,0,1
100073,2025-03,Primary Care,West,T-W68,Hospital,10,22.0,5,3.0,4,0,4,0,50.7,161.0,8.55,14.87,47.65,30.1,79.6,Not covered,W103,0.0,0.0,0,0
101696,2025-12,Internal Medicine,East,T-E68,Private Clinic,8,26.0,4,4.0,5,1,0,0,51.3,139.0,9.4,12.25,30.67,31.1,27.9,Non-preferred,W82,0.0,0.0,0,0
101299,2024-12,Primary Care,North,T-N43,Academic,8,1.0,4,4.0,6,3,3,1,36.0,139.0,6.81,12.25,40.25,55.8,41.6,Restricted,W57,0.0,0.0,0,0
100376,2024-07,Internal Medicine,West,T-W66,Academic,9,12.0,5,3.0,8,0,4,0,32.0,150.0,11.16,13.56,76.4,42.3,38.7,Preferred,W174,0.0,0.0,0,1
100630,2025-03,Internal Medicine,South,T-S78,Academic,5,17.0,3,4.0,8,2,3,0,37.9,107.0,6.61,8.31,25.78,65.7,78.1,Not covered,W194,0.0,1.0,0,0
100104,2024-07,Primary Care,East,T-E21,Group Practice,10,17.0,3,4.0,5,2,2,1,20.7,161.0,15.35,14.87,46.62,24.4,38.2,Non-preferred,W95,0.0,0.0,0,1
100157,2024-09,Internal Medicine,North,T-N55,Academic,3,19.0,1,6.0,2,0,0,0,35.4,86.0,5.02,5.69,19.89,63.5,64.2,Preferred,W8,0.0,0.0,0,0
100524,2025-10,Primary Care,North,T-N14,Private Clinic,9,5.0,4,4.0,6,2,6,0,62.8,150.0,19.44,13.56,46.33,38.3,69.7,Non-preferred,W157,0.0,1.0,0,0
100019,2025-02,Internal Medicine,North,T-N33,Private Clinic,3,13.0,5,3.0,8,2,1,0,47.9,86.0,4.45,5.69,26.08,34.2,50.4,Restricted,W210,0.0,0.0,0,1
101285,2025-04,Internal Medicine,West,T-W70,Hospital,9,8.0,7,3.0,7,3,6,1,53.1,150.0,15.55,13.56,35.36,16.1,63.7,Non-preferred,W126,0.0,0.0,0,0
100613,2025-04,Internal Medicine,South,T-S10,Hospital,6,17.0,8,2.0,6,1,6,0,54.1,118.0,6.95,9.62,23.25,35.5,73.0,Restricted,W120,0.0,0.0,0,0
100441,2024-03,Cardiology,West,T-W43,Group Practice,7,13.0,6,3.0,6,1,7,0,59.3,129.0,11.71,10.94,29.86,44.2,71.3,Non-preferred,W148,0.0,0.0,0,0
100805,2025-11,Cardiology,East,T-E24,Academic,4,17.0,1,6.0,6,0,3,0,16.3,97.0,7.83,7.0,28.05,63.1,48.8,Restricted,W112,1.0,0.0,0,0
101954,2024-02,Primary Care,Central,T-C11,Group Practice,1,15.0,2,5.0,8,5,2,1,95.2,64.0,2.11,3.06,10.32,60.3,84.9,Preferred,W159,0.0,0.0,0,1
100582,2025-08,Internal Medicine,West,T-W11,Private Clinic,5,45.0,1,6.0,7,1,0,0,30.3,107.0,9.33,8.31,31.48,68.6,55.2,Preferred,W167,0.0,1.0,0,0
100363,2024-02,Primary Care,East,T-E60,Private Clinic,8,22.0,4,4.0,4,0,3,0,45.4,139.0,14.05,12.25,47.37,61.1,41.6,Restricted,W67,1.0,1.0,1,1
101663,2025-09,Primary Care,West,T-W77,Private Clinic,9,20.0,3,4.0,5,1,4,0,17.3,150.0,16.92,13.56,30.97,59.5,60.1,Non-preferred,W76,0.0,0.0,0,0
100872,2025-04,Endocrinology,South,T-S12,Private Clinic,4,34.0,4,4.0,7,4,6,0,47.0,97.0,5.54,7.0,21.36,65.1,58.4,Restricted,W123,0.0,0.0,0,0
101308,2024-08,Primary Care,East,T-E41,Private Clinic,4,22.0,4,4.0,3,0,2,0,79.7,97.0,6.45,7.0,29.24,78.1,53.2,Non-preferred,W94,0.0,0.0,0,0
102044,2025-07,Primary Care,East,T-E42,Private Clinic,10,6.0,9,2.0,5,1,6,0,63.3,161.0,17.37,14.87,22.26,58.0,71.5,Preferred,W91,0.0,0.0,0,1
101822,2025-02,Primary Care,West,T-W31,Academic,1,16.0,0,8.0,8,3,0,0,41.9,64.0,2.41,3.06,11.37,42.6,53.2,Preferred,W93,0.0,0.0,0,0
101764,2024-12,Internal Medicine,Central,T-C62,Private Clinic,3,11.0,5,3.0,3,1,6,0,80.9,86.0,4.62,5.69,27.18,72.3,30.0,Non-preferred,W158,0.0,0.0,0,0
