hcp_id,period,responded_strict,model,capacity,rank,score,eligible_monthly_rows
101936,2025-10,0,decile,0.2,231,0.9,2021
101895,2025-10,1,decile,0.2,232,0.9,2021
101623,2025-10,1,decile,0.2,233,0.9,2021
101825,2025-10,0,decile,0.2,234,0.9,2021
100233,2025-10,0,decile,0.2,235,0.9,2021
100681,2025-10,0,decile,0.2,236,0.9,2021
102059,2025-10,0,decile,0.2,237,0.9,2021
100345,2025-10,1,decile,0.2,238,0.9,2021
100762,2025-10,0,decile,0.2,239,0.9,2021
101343,2025-10,0,decile,0.2,240,0.9,2021
101903,2025-10,0,decile,0.2,241,0.9,2021
100376,2025-10,0,decile,0.2,242,0.9,2021
100768,2025-10,1,decile,0.2,243,0.9,2021
100139,2025-10,0,decile,0.2,244,0.9,2021
100815,2025-10,0,decile,0.2,245,0.9,2021
101377,2025-10,0,decile,0.2,246,0.9,2021
101986,2025-10,0,decile,0.2,247,0.9,2021
101647,2025-10,0,decile,0.2,248,0.9,2021
102062,2025-10,0,decile,0.2,249,0.9,2021
100986,2025-10,1,decile,0.2,250,0.9,2021
100448,2025-10,0,decile,0.2,251,0.9,2021
100393,2025-10,0,decile,0.2,252,0.9,2021
101507,2025-10,0,decile,0.2,253,0.9,2021
101011,2025-10,0,decile,0.2,254,0.9,2021
101285,2025-10,0,decile,0.2,255,0.9,2021
101629,2025-10,0,decile,0.2,256,0.9,2021
101415,2025-10,0,decile,0.2,257,0.9,2021
101809,2025-10,0,decile,0.2,258,0.9,2021
101882,2025-10,0,decile,0.2,259,0.9,2021
101756,2025-10,1,decile,0.2,260,0.9,2021
101016,2025-10,0,decile,0.2,261,0.9,2021
101670,2025-10,0,decile,0.2,262,0.9,2021
101031,2025-10,0,decile,0.2,263,0.9,2021
102049,2025-10,0,decile,0.2,264,0.9,2021
101298,2025-10,0,decile,0.2,265,0.9,2021
100029,2025-10,0,decile,0.2,266,0.9,2021
100605,2025-10,0,decile,0.2,267,0.9,2021
100269,2025-10,0,decile,0.2,268,0.9,2021
101368,2025-10,0,decile,0.2,269,0.9,2021
101237,2025-10,0,decile,0.2,270,0.9,2021
100052,2025-10,0,decile,0.2,271,0.9,2021
100083,2025-10,0,decile,0.2,272,0.9,2021
102046,2025-10,1,decile,0.2,273,0.9,2021
100239,2025-10,0,decile,0.2,274,0.9,2021
100399,2025-10,1,decile,0.2,275,0.9,2021
101357,2025-10,0,decile,0.2,276,0.9,2021
101594,2025-10,0,decile,0.2,277,0.9,2021
101626,2025-10,0,decile,0.2,278,0.9,2021
100656,2025-10,0,decile,0.2,279,0.9,2021
102077,2025-10,0,decile,0.2,280,0.9,2021
100203,2025-10,0,decile,0.2,281,0.9,2021
101078,2025-10,0,decile,0.2,282,0.9,2021
100732,2025-10,0,decile,0.2,283,0.9,2021
101881,2025-10,0,decile,0.2,284,0.9,2021
101680,2025-10,0,decile,0.2,285,0.9,2021
101541,2025-10,0,decile,0.2,286,0.9,2021
100757,2025-10,0,decile,0.2,287,0.9,2021
101035,2025-10,0,decile,0.2,288,0.9,2021
100375,2025-10,0,decile,0.2,289,0.9,2021
100130,2025-10,0,decile,0.2,290,0.9,2021
101181,2025-10,0,decile,0.2,291,0.9,2021
100985,2025-10,0,decile,0.2,292,0.9,2021
100443,2025-10,0,decile,0.2,293,0.9,2021
100899,2025-10,0,decile,0.2,294,0.9,2021
101266,2025-10,0,decile,0.2,295,0.9,2021
101001,2025-10,0,decile,0.2,296,0.9,2021
100859,2025-10,0,decile,0.2,297,0.9,2021
100407,2025-10,0,decile,0.2,298,0.9,2021
100975,2025-10,0,decile,0.2,299,0.9,2021
100826,2025-10,0,decile,0.2,300,0.9,2021
101829,2025-10,0,decile,0.2,301,0.9,2021
101393,2025-10,0,decile,0.2,302,0.9,2021
100283,2025-10,1,decile,0.2,303,0.9,2021
100924,2025-10,0,decile,0.2,304,0.9,2021
100510,2025-10,0,decile,0.2,305,0.9,2021
101769,2025-10,0,decile,0.2,306,0.9,2021
101512,2025-10,0,decile,0.2,307,0.9,2021
100959,2025-10,0,decile,0.2,308,0.9,2021
101951,2025-10,0,decile,0.2,309,0.9,2021
101436,2025-10,0,decile,0.2,310,0.9,2021
101944,2025-10,0,decile,0.2,311,0.9,2021
100224,2025-10,0,decile,0.2,312,0.9,2021
100264,2025-10,0,decile,0.2,313,0.9,2021
101391,2025-10,0,decile,0.2,314,0.9,2021
101571,2025-10,0,decile,0.2,315,0.9,2021
101573,2025-10,0,decile,0.2,316,0.9,2021
100044,2025-10,0,decile,0.2,317,0.9,2021
100991,2025-10,0,decile,0.2,318,0.9,2021
101823,2025-10,0,decile,0.2,319,0.9,2021
101556,2025-10,0,decile,0.2,320,0.9,2021
101987,2025-10,0,decile,0.2,321,0.9,2021
101045,2025-10,0,decile,0.2,322,0.9,2021
101787,2025-10,0,decile,0.2,323,0.9,2021
101636,2025-10,0,decile,0.2,324,0.9,2021
101813,2025-10,0,decile,0.2,325,0.9,2021
101869,2025-10,0,decile,0.2,326,0.9,2021
101774,2025-10,1,decile,0.2,327,0.9,2021
100741,2025-10,1,decile,0.2,328,0.9,2021
100910,2025-10,0,decile,0.2,329,0.9,2021
100253,2025-10,0,decile,0.2,330,0.9,2021
101094,2025-10,0,decile,0.2,331,0.9,2021
101628,2025-10,0,decile,0.2,332,0.9,2021
100484,2025-10,0,decile,0.2,333,0.9,2021
100653,2025-10,0,decile,0.2,334,0.9,2021
100337,2025-10,0,decile,0.2,335,0.9,2021
100303,2025-10,0,decile,0.2,336,0.9,2021
100187,2025-10,0,decile,0.2,337,0.9,2021
101854,2025-10,0,decile,0.2,338,0.9,2021
101583,2025-10,0,decile,0.2,339,0.9,2021
101164,2025-10,0,decile,0.2,340,0.9,2021
100526,2025-10,1,decile,0.2,341,0.9,2021
100971,2025-10,0,decile,0.2,342,0.9,2021
101790,2025-10,0,decile,0.2,343,0.9,2021
100461,2025-10,0,decile,0.2,344,0.9,2021
100875,2025-10,0,decile,0.2,345,0.9,2021
101336,2025-10,0,decile,0.2,346,0.9,2021
100935,2025-10,0,decile,0.2,347,0.9,2021
100729,2025-10,0,decile,0.2,348,0.9,2021
102075,2025-10,0,decile,0.2,349,0.9,2021
101906,2025-10,0,decile,0.2,350,0.9,2021
101317,2025-10,0,decile,0.2,351,0.9,2021
101421,2025-10,0,decile,0.2,352,0.9,2021
100177,2025-10,0,decile,0.2,353,0.9,2021
101482,2025-10,0,decile,0.2,354,0.9,2021
100128,2025-10,0,decile,0.2,355,0.9,2021
100796,2025-10,0,decile,0.2,356,0.9,2021
101806,2025-10,0,decile,0.2,357,0.9,2021
101431,2025-10,0,decile,0.2,358,0.9,2021
101702,2025-10,0,decile,0.2,359,0.9,2021
101312,2025-10,0,decile,0.2,360,0.9,2021
101167,2025-10,0,decile,0.2,361,0.9,2021
101870,2025-10,0,decile,0.2,362,0.9,2021
100488,2025-10,0,decile,0.2,363,0.9,2021
101030,2025-10,0,decile,0.2,364,0.9,2021
101009,2025-10,0,decile,0.2,365,0.9,2021
101907,2025-10,0,decile,0.2,366,0.9,2021
102027,2025-10,0,decile,0.2,367,0.9,2021
100849,2025-10,0,decile,0.2,368,0.9,2021
101493,2025-10,0,decile,0.2,369,0.9,2021
101499,2025-10,0,decile,0.2,370,0.9,2021
101610,2025-10,1,decile,0.2,371,0.9,2021
100288,2025-10,0,decile,0.2,372,0.9,2021
101175,2025-10,0,decile,0.2,373,0.9,2021
102045,2025-10,0,decile,0.2,374,0.9,2021
101395,2025-10,0,decile,0.2,375,0.9,2021
101957,2025-10,0,decile,0.2,376,0.9,2021
100833,2025-10,0,decile,0.2,377,0.9,2021
100245,2025-10,0,decile,0.2,378,0.9,2021
100577,2025-10,0,decile,0.2,379,0.9,2021
100856,2025-10,0,decile,0.2,380,0.9,2021
100106,2025-10,0,decile,0.2,381,0.9,2021
101956,2025-10,0,decile,0.2,382,0.9,2021
100727,2025-10,1,decile,0.2,383,0.9,2021
100531,2025-10,0,decile,0.2,384,0.9,2021
100967,2025-10,0,decile,0.2,385,0.9,2021
100238,2025-10,0,decile,0.2,386,0.9,2021
100034,2025-10,0,decile,0.2,387,0.9,2021
100662,2025-10,0,decile,0.2,388,0.9,2021
100952,2025-10,0,decile,0.2,389,0.9,2021
100880,2025-10,0,decile,0.2,390,0.9,2021
101534,2025-10,0,decile,0.2,391,0.9,2021
100923,2025-10,0,decile,0.2,392,0.9,2021
100425,2025-10,0,decile,0.2,393,0.9,2021
100167,2025-10,0,decile,0.2,394,0.9,2021
100108,2025-10,0,decile,0.2,395,0.9,2021
100929,2025-10,0,decile,0.2,396,0.9,2021
101264,2025-10,0,decile,0.2,397,0.9,2021
101410,2025-10,0,decile,0.2,398,0.9,2021
101663,2025-10,0,decile,0.2,399,0.9,2021
101322,2025-10,0,decile,0.2,400,0.9,2021
101353,2025-10,0,decile,0.2,401,0.9,2021
101117,2025-10,0,decile,0.2,402,0.9,2021
101102,2025-10,0,decile,0.2,403,0.9,2021
101591,2025-10,0,decile,0.2,404,0.9,2021
101464,2025-10,0,decile,0.2,405,0.9,2021
100587,2025-10,0,core_logistic,0.05,1,0.434332383158683,2021
101839,2025-10,1,core_logistic,0.05,2,0.4291543253330749,2021
100214,2025-10,0,core_logistic,0.05,3,0.3942397633482208,2021
101857,2025-10,1,core_logistic,0.05,4,0.3936238359843771,2021
101727,2025-10,1,core_logistic,0.05,5,0.3874839467782353,2021
100661,2025-10,1,core_logistic,0.05,6,0.3833734150381264,2021
101965,2025-10,1,core_logistic,0.05,7,0.3822098503414182,2021
101913,2025-10,0,core_logistic,0.05,8,0.3792242295006761,2021
102037,2025-10,1,core_logistic,0.05,9,0.3778450504400402,2021
101598,2025-10,0,core_logistic,0.05,10,0.3750376170183874,2021
100170,2025-10,0,core_logistic,0.05,11,0.3693525877605807,2021
101448,2025-10,0,core_logistic,0.05,12,0.36933894480773,2021
100774,2025-10,0,core_logistic,0.05,13,0.3657410916486514,2021
100298,2025-10,0,core_logistic,0.05,14,0.3598321427671381,2021
100147,2025-10,0,core_logistic,0.05,15,0.356605642643527,2021
101280,2025-10,1,core_logistic,0.05,16,0.3531211683204782,2021
100453,2025-10,1,core_logistic,0.05,17,0.3490473830055692,2021
101319,2025-10,0,core_logistic,0.05,18,0.3479687845602492,2021
100817,2025-10,0,core_logistic,0.05,19,0.3413614767500481,2021
101228,2025-10,1,core_logistic,0.05,20,0.3366976971254888,2021
101571,2025-10,0,core_logistic,0.05,21,0.3349143392057738,2021
100193,2025-10,1,core_logistic,0.05,22,0.3314805835101623,2021
102051,2025-10,1,core_logistic,0.05,23,0.3303638273408627,2021
101179,2025-10,1,core_logistic,0.05,24,0.3255783065078853,2021
100992,2025-10,0,core_logistic,0.05,25,0.3216819821905412,2021
101471,2025-10,1,core_logistic,0.05,26,0.3206466730579557,2021
101951,2025-10,0,core_logistic,0.05,27,0.3188691969355374,2021
100218,2025-10,1,core_logistic,0.05,28,0.3163201838263045,2021
101084,2025-10,0,core_logistic,0.05,29,0.3143077030152884,2021
100727,2025-10,1,core_logistic,0.05,30,0.3143028290606642,2021
100427,2025-10,0,core_logistic,0.05,31,0.3127886000320788,2021
102081,2025-10,0,core_logistic,0.05,32,0.3117103070067619,2021
100197,2025-10,0,core_logistic,0.05,33,0.3094636189627906,2021
100758,2025-10,0,core_logistic,0.05,34,0.3084493792965689,2021
101489,2025-10,0,core_logistic,0.05,35,0.307962233113734,2021
101301,2025-10,0,core_logistic,0.05,36,0.3060289755625425,2021
100624,2025-10,0,core_logistic,0.05,37,0.3044747901801539,2021
101726,2025-10,0,core_logistic,0.05,38,0.3035320834519581,2021
100559,2025-10,0,core_logistic,0.05,39,0.3034697154364454,2021
101890,2025-10,0,core_logistic,0.05,40,0.3027266886035687,2021
101246,2025-10,0,core_logistic,0.05,41,0.3023064872951504,2021
100670,2025-10,0,core_logistic,0.05,42,0.3017502984198855,2021
100149,2025-10,0,core_logistic,0.05,43,0.3016667709231089,2021
102079,2025-10,1,core_logistic,0.05,44,0.3007630135197203,2021
100704,2025-10,1,core_logistic,0.05,45,0.3005658223816335,2021
101097,2025-10,1,core_logistic,0.05,46,0.300257388704927,2021
101395,2025-10,0,core_logistic,0.05,47,0.2979179418264598,2021
100530,2025-10,0,core_logistic,0.05,48,0.2968323643194628,2021
101837,2025-10,0,core_logistic,0.05,49,0.2914640729068016,2021
100385,2025-10,1,core_logistic,0.05,50,0.2909106742662846,2021
100123,2025-10,0,core_logistic,0.05,51,0.2900740919500747,2021
100823,2025-10,1,core_logistic,0.05,52,0.2893502384917246,2021
101806,2025-10,0,core_logistic,0.05,53,0.2874806500383881,2021
102025,2025-10,0,core_logistic,0.05,54,0.2866449624007783,2021
100300,2025-10,0,core_logistic,0.05,55,0.2842656352061743,2021
101226,2025-10,0,core_logistic,0.05,56,0.283176904573013,2021
101202,2025-10,1,core_logistic,0.05,57,0.2826462382293775,2021
101607,2025-10,1,core_logistic,0.05,58,0.2813993817361757,2021
101500,2025-10,0,core_logistic,0.05,59,0.2810944047518178,2021
100276,2025-10,1,core_logistic,0.05,60,0.2807481897529861,2021
101094,2025-10,0,core_logistic,0.05,61,0.2802821467744836,2021
100773,2025-10,1,core_logistic,0.05,62,0.2800384283499725,2021
101752,2025-10,0,core_logistic,0.05,63,0.2792703753196296,2021
100066,2025-10,0,core_logistic,0.05,64,0.2784436814314434,2021
101767,2025-10,0,core_logistic,0.05,65,0.2782126728111038,2021
101449,2025-10,1,core_logistic,0.05,66,0.2769755011282353,2021
101638,2025-10,0,core_logistic,0.05,67,0.2755099385922161,2021
100610,2025-10,0,core_logistic,0.05,68,0.2750541237516967,2021
101869,2025-10,0,core_logistic,0.05,69,0.2749211158537897,2021
101684,2025-10,1,core_logistic,0.05,70,0.2748671623958795,2021
101724,2025-10,1,core_logistic,0.05,71,0.2741198945282043,2021
101543,2025-10,0,core_logistic,0.05,72,0.269755610699836,2021
100238,2025-10,0,core_logistic,0.05,73,0.2681949578725867,2021
100187,2025-10,0,core_logistic,0.05,74,0.2674591388369027,2021
102089,2025-10,1,core_logistic,0.05,75,0.2657758313198594,2021
101343,2025-10,0,core_logistic,0.05,76,0.2624809277325496,2021
101738,2025-10,0,core_logistic,0.05,77,0.262439869235939,2021
101173,2025-10,1,core_logistic,0.05,78,0.2622566171699086,2021
101264,2025-10,0,core_logistic,0.05,79,0.2581461137855282,2021
100393,2025-10,0,core_logistic,0.05,80,0.2554492279918574,2021
101882,2025-10,0,core_logistic,0.05,81,0.2554492279918574,2021
101642,2025-10,0,core_logistic,0.05,82,0.2553977498867406,2021
100399,2025-10,1,core_logistic,0.05,83,0.2537250932580247,2021
100732,2025-10,0,core_logistic,0.05,84,0.2535031380807734,2021
100925,2025-10,0,core_logistic,0.05,85,0.253161084734187,2021
101953,2025-10,0,core_logistic,0.05,86,0.2515113183268968,2021
101077,2025-10,0,core_logistic,0.05,87,0.2479547949619753,2021
101928,2025-10,0,core_logistic,0.05,88,0.2471249067554979,2021
101436,2025-10,0,core_logistic,0.05,89,0.2458266538583701,2021
101826,2025-10,0,core_logistic,0.05,90,0.2447371714091324,2021
101160,2025-10,0,core_logistic,0.05,91,0.2440417873702567,2021
102040,2025-10,0,core_logistic,0.05,92,0.2430995932265071,2021
101505,2025-10,0,core_logistic,0.05,93,0.2421523450905003,2021
101222,2025-10,1,core_logistic,0.05,94,0.2411631082746889,2021
100052,2025-10,0,core_logistic,0.05,95,0.2410109186033895,2021
100854,2025-10,0,core_logistic,0.05,96,0.240961408459474,2021
101312,2025-10,0,core_logistic,0.05,97,0.2408611477716742,2021
100653,2025-10,0,core_logistic,0.05,98,0.2390858161141046,2021
100531,2025-10,0,core_logistic,0.05,99,0.2390858161141046,2021
101922,2025-10,0,core_logistic,0.05,100,0.2390365768891945,2021
102005,2025-10,0,core_logistic,0.05,101,0.2380743963074593,2021
100763,2025-10,0,core_logistic,0.05,102,0.2379599211108391,2021
100587,2025-10,0,core_logistic,0.1,1,0.434332383158683,2021
101839,2025-10,1,core_logistic,0.1,2,0.4291543253330749,2021
100214,2025-10,0,core_logistic,0.1,3,0.3942397633482208,2021
101857,2025-10,1,core_logistic,0.1,4,0.3936238359843771,2021
101727,2025-10,1,core_logistic,0.1,5,0.3874839467782353,2021
100661,2025-10,1,core_logistic,0.1,6,0.3833734150381264,2021
101965,2025-10,1,core_logistic,0.1,7,0.3822098503414182,2021
101913,2025-10,0,core_logistic,0.1,8,0.3792242295006761,2021
102037,2025-10,1,core_logistic,0.1,9,0.3778450504400402,2021
101598,2025-10,0,core_logistic,0.1,10,0.3750376170183874,2021
100170,2025-10,0,core_logistic,0.1,11,0.3693525877605807,2021
101448,2025-10,0,core_logistic,0.1,12,0.36933894480773,2021
100774,2025-10,0,core_logistic,0.1,13,0.3657410916486514,2021
100298,2025-10,0,core_logistic,0.1,14,0.3598321427671381,2021
100147,2025-10,0,core_logistic,0.1,15,0.356605642643527,2021
101280,2025-10,1,core_logistic,0.1,16,0.3531211683204782,2021
100453,2025-10,1,core_logistic,0.1,17,0.3490473830055692,2021
101319,2025-10,0,core_logistic,0.1,18,0.3479687845602492,2021
100817,2025-10,0,core_logistic,0.1,19,0.3413614767500481,2021
101228,2025-10,1,core_logistic,0.1,20,0.3366976971254888,2021
101571,2025-10,0,core_logistic,0.1,21,0.3349143392057738,2021
100193,2025-10,1,core_logistic,0.1,22,0.3314805835101623,2021
102051,2025-10,1,core_logistic,0.1,23,0.3303638273408627,2021
101179,2025-10,1,core_logistic,0.1,24,0.3255783065078853,2021
100992,2025-10,0,core_logistic,0.1,25,0.3216819821905412,2021
101471,2025-10,1,core_logistic,0.1,26,0.3206466730579557,2021
101951,2025-10,0,core_logistic,0.1,27,0.3188691969355374,2021
100218,2025-10,1,core_logistic,0.1,28,0.3163201838263045,2021
101084,2025-10,0,core_logistic,0.1,29,0.3143077030152884,2021
100727,2025-10,1,core_logistic,0.1,30,0.3143028290606642,2021
100427,2025-10,0,core_logistic,0.1,31,0.3127886000320788,2021
102081,2025-10,0,core_logistic,0.1,32,0.3117103070067619,2021
100197,2025-10,0,core_logistic,0.1,33,0.3094636189627906,2021
100758,2025-10,0,core_logistic,0.1,34,0.3084493792965689,2021
101489,2025-10,0,core_logistic,0.1,35,0.307962233113734,2021
101301,2025-10,0,core_logistic,0.1,36,0.3060289755625425,2021
100624,2025-10,0,core_logistic,0.1,37,0.3044747901801539,2021
101726,2025-10,0,core_logistic,0.1,38,0.3035320834519581,2021
100559,2025-10,0,core_logistic,0.1,39,0.3034697154364454,2021
101890,2025-10,0,core_logistic,0.1,40,0.3027266886035687,2021
101246,2025-10,0,core_logistic,0.1,41,0.3023064872951504,2021
100670,2025-10,0,core_logistic,0.1,42,0.3017502984198855,2021
100149,2025-10,0,core_logistic,0.1,43,0.3016667709231089,2021
102079,2025-10,1,core_logistic,0.1,44,0.3007630135197203,2021
100704,2025-10,1,core_logistic,0.1,45,0.3005658223816335,2021
101097,2025-10,1,core_logistic,0.1,46,0.300257388704927,2021
101395,2025-10,0,core_logistic,0.1,47,0.2979179418264598,2021
100530,2025-10,0,core_logistic,0.1,48,0.2968323643194628,2021
101837,2025-10,0,core_logistic,0.1,49,0.2914640729068016,2021
100385,2025-10,1,core_logistic,0.1,50,0.2909106742662846,2021
100123,2025-10,0,core_logistic,0.1,51,0.2900740919500747,2021
100823,2025-10,1,core_logistic,0.1,52,0.2893502384917246,2021
101806,2025-10,0,core_logistic,0.1,53,0.2874806500383881,2021
102025,2025-10,0,core_logistic,0.1,54,0.2866449624007783,2021
100300,2025-10,0,core_logistic,0.1,55,0.2842656352061743,2021
101226,2025-10,0,core_logistic,0.1,56,0.283176904573013,2021
101202,2025-10,1,core_logistic,0.1,57,0.2826462382293775,2021
101607,2025-10,1,core_logistic,0.1,58,0.2813993817361757,2021
101500,2025-10,0,core_logistic,0.1,59,0.2810944047518178,2021
100276,2025-10,1,core_logistic,0.1,60,0.2807481897529861,2021
101094,2025-10,0,core_logistic,0.1,61,0.2802821467744836,2021
100773,2025-10,1,core_logistic,0.1,62,0.2800384283499725,2021
101752,2025-10,0,core_logistic,0.1,63,0.2792703753196296,2021
100066,2025-10,0,core_logistic,0.1,64,0.2784436814314434,2021
101767,2025-10,0,core_logistic,0.1,65,0.2782126728111038,2021
101449,2025-10,1,core_logistic,0.1,66,0.2769755011282353,2021
101638,2025-10,0,core_logistic,0.1,67,0.2755099385922161,2021
100610,2025-10,0,core_logistic,0.1,68,0.2750541237516967,2021
101869,2025-10,0,core_logistic,0.1,69,0.2749211158537897,2021
101684,2025-10,1,core_logistic,0.1,70,0.2748671623958795,2021
101724,2025-10,1,core_logistic,0.1,71,0.2741198945282043,2021
101543,2025-10,0,core_logistic,0.1,72,0.269755610699836,2021
100238,2025-10,0,core_logistic,0.1,73,0.2681949578725867,2021
100187,2025-10,0,core_logistic,0.1,74,0.2674591388369027,2021
102089,2025-10,1,core_logistic,0.1,75,0.2657758313198594,2021
101343,2025-10,0,core_logistic,0.1,76,0.2624809277325496,2021
101738,2025-10,0,core_logistic,0.1,77,0.262439869235939,2021
101173,2025-10,1,core_logistic,0.1,78,0.2622566171699086,2021
101264,2025-10,0,core_logistic,0.1,79,0.2581461137855282,2021
100393,2025-10,0,core_logistic,0.1,80,0.2554492279918574,2021
101882,2025-10,0,core_logistic,0.1,81,0.2554492279918574,2021
101642,2025-10,0,core_logistic,0.1,82,0.2553977498867406,2021
100399,2025-10,1,core_logistic,0.1,83,0.2537250932580247,2021
100732,2025-10,0,core_logistic,0.1,84,0.2535031380807734,2021
100925,2025-10,0,core_logistic,0.1,85,0.253161084734187,2021
101953,2025-10,0,core_logistic,0.1,86,0.2515113183268968,2021
101077,2025-10,0,core_logistic,0.1,87,0.2479547949619753,2021
101928,2025-10,0,core_logistic,0.1,88,0.2471249067554979,2021
101436,2025-10,0,core_logistic,0.1,89,0.2458266538583701,2021
101826,2025-10,0,core_logistic,0.1,90,0.2447371714091324,2021
101160,2025-10,0,core_logistic,0.1,91,0.2440417873702567,2021
102040,2025-10,0,core_logistic,0.1,92,0.2430995932265071,2021
101505,2025-10,0,core_logistic,0.1,93,0.2421523450905003,2021
101222,2025-10,1,core_logistic,0.1,94,0.2411631082746889,2021
100052,2025-10,0,core_logistic,0.1,95,0.2410109186033895,2021
100854,2025-10,0,core_logistic,0.1,96,0.240961408459474,2021
101312,2025-10,0,core_logistic,0.1,97,0.2408611477716742,2021
100653,2025-10,0,core_logistic,0.1,98,0.2390858161141046,2021
100531,2025-10,0,core_logistic,0.1,99,0.2390858161141046,2021
101922,2025-10,0,core_logistic,0.1,100,0.2390365768891945,2021
102005,2025-10,0,core_logistic,0.1,101,0.2380743963074593,2021
100763,2025-10,0,core_logistic,0.1,102,0.2379599211108391,2021
100245,2025-10,0,core_logistic,0.1,103,0.2378082865561544,2021
101282,2025-10,0,core_logistic,0.1,104,0.2373878989719762,2021
101639,2025-10,0,core_logistic,0.1,105,0.2362749345126275,2021
100849,2025-10,0,core_logistic,0.1,106,0.2359645595254449,2021
100626,2025-10,0,core_logistic,0.1,107,0.2358402289495182,2021
100795,2025-10,0,core_logistic,0.1,108,0.234586450611847,2021
100032,2025-10,0,core_logistic,0.1,109,0.2345260989895357,2021
101690,2025-10,1,core_logistic,0.1,110,0.2339428741216853,2021
101746,2025-10,0,core_logistic,0.1,111,0.2335882216433117,2021
100497,2025-10,1,core_logistic,0.1,112,0.2330558179457136,2021
100882,2025-10,1,core_logistic,0.1,113,0.2326844218219592,2021
101431,2025-10,0,core_logistic,0.1,114,0.2321702868016594,2021
100768,2025-10,1,core_logistic,0.1,115,0.2319613265901645,2021
100510,2025-10,0,core_logistic,0.1,116,0.2298267212717419,2021
100581,2025-10,0,core_logistic,0.1,117,0.2295119134695217,2021
100898,2025-10,0,core_logistic,0.1,118,0.2294640513692319,2021
100901,2025-10,0,core_logistic,0.1,119,0.2291444775376286,2021
101909,2025-10,1,core_logistic,0.1,120,0.2289497968724521,2021
101276,2025-10,0,core_logistic,0.1,121,0.2281105490119901,2021
100148,2025-10,0,core_logistic,0.1,122,0.227605896301659,2021
100826,2025-10,0,core_logistic,0.1,123,0.2274061446797452,2021
100449,2025-10,0,core_logistic,0.1,124,0.2271978328049328,2021
100775,2025-10,0,core_logistic,0.1,125,0.2271027962342395,2021
101919,2025-10,1,core_logistic,0.1,126,0.2269339513336907,2021
101400,2025-10,0,core_logistic,0.1,127,0.2268377830056865,2021
101277,2025-10,0,core_logistic,0.1,128,0.2268275108165853,2021
101629,2025-10,0,core_logistic,0.1,129,0.2263690947063147,2021
101872,2025-10,0,core_logistic,0.1,130,0.2213233813856921,2021
101670,2025-10,0,core_logistic,0.1,131,0.2210239559008037,2021
102019,2025-10,0,core_logistic,0.1,132,0.2206227830648259,2021
100870,2025-10,0,core_logistic,0.1,133,0.2202681641866359,2021
101804,2025-10,1,core_logistic,0.1,134,0.2201233626402836,2021
101542,2025-10,0,core_logistic,0.1,135,0.219315390662898,2021
100762,2025-10,0,core_logistic,0.1,136,0.2192004000193329,2021
100104,2025-10,0,core_logistic,0.1,137,0.2189534907693703,2021
100789,2025-10,1,core_logistic,0.1,138,0.2189180056601946,2021
101578,2025-10,0,core_logistic,0.1,139,0.2175530905376733,2021
101367,2025-10,0,core_logistic,0.1,140,0.2167676652976017,2021
