hcp_id,period_lag2,period_lag1,period,speaker_program_attended_12m_lag2,speaker_program_attended_12m_lag1,speaker_program_attended_12m,csv_line_lag2,csv_line_lag1,csv_line
100159,2025-05,2025-06,2025-07,0.0,1.0,0,16361.0,33807.0,3378
100160,2024-04,2024-05,2024-06,0.0,1.0,0,25720.0,35649.0,18498
100160,2025-02,2025-03,2025-04,0.0,1.0,0,3085.0,21196.0,25867
100161,2025-09,2025-10,2025-11,0.0,1.0,0,35880.0,3575.0,9435
100162,2025-01,2025-02,2025-03,0.0,1.0,0,11340.0,2899.0,32425
100162,2025-10,2025-11,2025-12,0.0,1.0,0,4561.0,37206.0,14614
100163,2024-04,2024-05,2024-06,0.0,1.0,0,48421.0,16274.0,11227
100163,2025-07,2025-08,2025-09,0.0,1.0,0,13836.0,40780.0,32511
100164,2024-09,2024-10,2024-11,0.0,1.0,0,46923.0,19063.0,41071
100165,2025-02,2025-03,2025-04,0.0,1.0,0,13801.0,34879.0,27568
100165,2025-04,2025-05,2025-06,0.0,1.0,0,27568.0,4756.0,9871
100166,2024-03,2024-04,2024-05,0.0,1.0,0,27678.0,31658.0,29773
100166,2024-09,2024-10,2024-11,0.0,1.0,0,33870.0,31986.0,36066
100166,2024-11,2024-12,2025-01,0.0,1.0,0,36066.0,33301.0,4405
100166,2025-02,2025-03,2025-04,0.0,1.0,0,12702.0,8503.0,10739
100167,2024-04,2024-05,2024-06,0.0,1.0,0,32119.0,3632.0,47841
100167,2024-12,2025-01,2025-02,0.0,1.0,0,34253.0,3036.0,16159
100168,2024-04,2024-05,2024-06,0.0,1.0,0,12652.0,30259.0,1967
100168,2024-07,2024-08,2024-09,0.0,1.0,0,38697.0,34012.0,9481
100168,2025-01,2025-02,2025-03,0.0,1.0,0,32088.0,31226.0,46592
100168,2025-05,2025-06,2025-07,0.0,1.0,0,38435.0,8981.0,34835
100169,2024-03,2024-04,2024-05,0.0,1.0,0,30868.0,40334.0,21967
100169,2024-08,2024-09,2024-10,0.0,1.0,0,33217.0,22439.0,18315
100169,2025-09,2025-10,2025-11,0.0,1.0,0,41470.0,28907.0,38438
100171,2024-05,2024-06,2024-07,0.0,1.0,0,4490.0,21617.0,8598
100171,2025-03,2025-04,2025-05,0.0,1.0,0,12822.0,24884.0,27503
100172,2025-03,2025-04,2025-05,0.0,1.0,0,44526.0,14664.0,19490
100173,2024-11,2024-12,2025-01,0.0,1.0,0,10887.0,17005.0,7494
100173,2025-01,2025-02,2025-03,0.0,1.0,0,7494.0,25505.0,39559
100174,2024-08,2024-09,2024-10,0.0,1.0,0,29893.0,11650.0,45654
100174,2025-04,2025-05,2025-06,0.0,1.0,0,5190.0,9860.0,23140
100174,2025-06,2025-07,2025-08,0.0,1.0,0,23140.0,15021.0,46743
100175,2024-02,2024-03,2024-04,0.0,1.0,0,26873.0,27513.0,27477
100175,2024-10,2024-11,2024-12,0.0,1.0,0,31730.0,5690.0,6109
100175,2025-04,2025-05,2025-06,0.0,1.0,0,39703.0,4286.0,27335
100175,2025-09,2025-10,2025-11,0.0,1.0,0,42614.0,2406.0,19138
100176,2024-03,2024-04,2024-05,0.0,1.0,0,36713.0,47371.0,37286
100176,2024-11,2024-12,2025-01,0.0,1.0,0,10789.0,4136.0,45211
100176,2025-07,2025-08,2025-09,0.0,1.0,0,11211.0,29099.0,39296
100177,2024-03,2024-04,2024-05,0.0,1.0,0,8608.0,39712.0,9672
100177,2025-10,2025-11,2025-12,0.0,1.0,0,38628.0,29396.0,17497
100178,2024-07,2024-08,2024-09,0.0,1.0,0,6049.0,33504.0,7995
100178,2025-01,2025-02,2025-03,0.0,1.0,0,1515.0,17836.0,2496
100178,2025-03,2025-04,2025-05,0.0,1.0,0,2496.0,27357.0,39871
100178,2025-08,2025-09,2025-10,0.0,1.0,0,2248.0,38904.0,5373
100179,2024-08,2024-09,2024-10,0.0,1.0,0,40138.0,10219.0,15933
100179,2024-10,2024-11,2024-12,0.0,1.0,0,15933.0,45460.0,514
100179,2025-07,2025-08,2025-09,0.0,1.0,0,44214.0,4693.0,38654
100180,2024-01,2024-02,2024-03,0.0,1.0,0,39013.0,5178.0,44196
100180,2024-08,2024-09,2024-10,0.0,1.0,0,10079.0,48375.0,7273
100180,2024-11,2024-12,2025-01,0.0,1.0,0,25745.0,18677.0,3982
100181,2024-04,2024-05,2024-06,0.0,1.0,0,34577.0,24471.0,47441
100181,2025-04,2025-05,2025-06,0.0,1.0,0,26581.0,40509.0,39198
100181,2025-08,2025-09,2025-10,0.0,1.0,0,11366.0,38449.0,28001
100182,2024-04,2024-05,2024-06,0.0,1.0,0,24001.0,12001.0,16231
100182,2024-06,2024-07,2024-08,0.0,1.0,0,16231.0,25240.0,36757
100183,2024-02,2024-03,2024-04,0.0,1.0,0,11667.0,30298.0,11005
100183,2024-04,2024-05,2024-06,0.0,1.0,0,11005.0,5327.0,38660
100183,2024-06,2024-07,2024-08,0.0,1.0,0,38660.0,24793.0,876
100183,2025-10,2025-11,2025-12,0.0,1.0,0,26790.0,6781.0,33991
100184,2025-06,2025-07,2025-08,0.0,1.0,0,14630.0,16165.0,8863
100185,2024-04,2024-05,2024-06,0.0,1.0,0,23405.0,15601.0,12285
100185,2024-07,2024-08,2024-09,0.0,1.0,0,14921.0,8067.0,16209
100186,2024-07,2024-08,2024-09,0.0,1.0,0,10124.0,6628.0,32255
100186,2024-09,2024-10,2024-11,0.0,1.0,0,32255.0,12456.0,22924
100187,2024-09,2024-10,2024-11,0.0,1.0,0,26350.0,20815.0,40285
100187,2024-11,2024-12,2025-01,0.0,1.0,0,40285.0,7151.0,10129
100188,2024-09,2024-10,2024-11,0.0,1.0,0,8180.0,17135.0,24969
100189,2024-07,2024-08,2024-09,0.0,1.0,0,46719.0,33429.0,48066
100190,2024-01,2024-02,2024-03,0.0,1.0,0,47320.0,16539.0,29074
100191,2025-05,2025-06,2025-07,0.0,1.0,0,11065.0,7547.0,43461
100192,2024-06,2024-07,2024-08,0.0,1.0,0,43472.0,35357.0,46967
100192,2025-09,2025-10,2025-11,0.0,1.0,0,35451.0,25058.0,31523
100193,2024-12,2025-01,2025-02,0.0,1.0,0,38399.0,8441.0,44284
100193,2025-02,2025-03,2025-04,0.0,1.0,0,44284.0,34786.0,33435
100195,2024-01,2024-02,2024-03,0.0,1.0,0,10926.0,11776.0,14815
100195,2024-12,2025-01,2025-02,0.0,1.0,0,8165.0,7178.0,19083
100196,2024-06,2024-07,2024-08,0.0,1.0,0,43836.0,35062.0,32970
100196,2024-11,2024-12,2025-01,0.0,1.0,0,15798.0,45073.0,24512
100196,2025-04,2025-05,2025-06,0.0,1.0,0,48034.0,18639.0,38874
100196,2025-09,2025-10,2025-11,0.0,1.0,0,28751.0,20336.0,35079
100197,2024-02,2024-03,2024-04,0.0,1.0,0,9060.0,42695.0,19920
100197,2024-08,2024-09,2024-10,0.0,1.0,0,11237.0,21328.0,12049
100197,2024-11,2024-12,2025-01,0.0,1.0,0,41095.0,12909.0,23448
100197,2025-03,2025-04,2025-05,0.0,1.0,0,4682.0,31489.0,41761
100197,2025-06,2025-07,2025-08,0.0,1.0,0,24079.0,41278.0,21258
100198,2024-03,2024-04,2024-05,0.0,1.0,0,38996.0,1844.0,2791
100199,2024-01,2024-02,2024-03,0.0,1.0,0,1332.0,47280.0,36944
100199,2024-06,2024-07,2024-08,0.0,1.0,0,5763.0,10892.0,41063
100199,2024-10,2024-11,2024-12,0.0,1.0,0,9059.0,3589.0,227
100199,2025-07,2025-08,2025-09,0.0,1.0,0,28645.0,41284.0,11564
100199,2025-09,2025-10,2025-11,0.0,1.0,0,11564.0,39056.0,9953
100200,2024-07,2024-08,2024-09,0.0,1.0,0,2517.0,20143.0,22943
100202,2024-04,2024-05,2024-06,0.0,1.0,0,37192.0,1501.0,36100
100202,2025-05,2025-06,2025-07,0.0,1.0,0,31451.0,43553.0,13391
100203,2024-03,2024-04,2024-05,0.0,1.0,0,6565.0,19950.0,4602
100203,2024-05,2024-06,2024-07,0.0,1.0,0,4602.0,2215.0,25030
100203,2025-03,2025-04,2025-05,0.0,1.0,0,48082.0,33085.0,30226
100203,2025-06,2025-07,2025-08,0.0,1.0,0,18697.0,47575.0,5529
100204,2024-06,2024-07,2024-08,0.0,1.0,0,40847.0,37883.0,978
100204,2024-10,2024-11,2024-12,0.0,1.0,0,14211.0,3983.0,19604
100204,2025-01,2025-02,2025-03,0.0,1.0,0,34484.0,22512.0,17913
100205,2024-08,2024-09,2024-10,0.0,1.0,0,23862.0,27440.0,36543
100205,2025-04,2025-05,2025-06,0.0,1.0,0,27864.0,46587.0,45655
100205,2025-07,2025-08,2025-09,0.0,1.0,0,15572.0,6993.0,35803
100206,2024-02,2024-03,2024-04,0.0,1.0,0,33664.0,32627.0,3061
100206,2024-09,2024-10,2024-11,0.0,1.0,0,9404.0,7037.0,32794
100206,2024-11,2024-12,2025-01,0.0,1.0,0,32794.0,4654.0,6960
100206,2025-04,2025-05,2025-06,0.0,1.0,0,30796.0,12081.0,36461
100206,2025-07,2025-08,2025-09,0.0,1.0,0,48572.0,8054.0,22433
100206,2025-10,2025-11,2025-12,0.0,1.0,0,17159.0,3828.0,16459
100207,2024-11,2024-12,2025-01,0.0,1.0,0,21912.0,28651.0,32063
100207,2025-06,2025-07,2025-08,0.0,1.0,0,14400.0,27715.0,40417
100207,2025-10,2025-11,2025-12,0.0,1.0,0,39249.0,40497.0,22646
100208,2024-07,2024-08,2024-09,0.0,1.0,0,13989.0,29879.0,35741
100208,2024-11,2024-12,2025-01,0.0,1.0,0,33724.0,2736.0,43780
100209,2025-03,2025-04,2025-05,0.0,1.0,0,43563.0,26828.0,18932
100210,2024-01,2024-02,2024-03,0.0,1.0,0,8406.0,40757.0,1025
100210,2024-03,2024-04,2024-05,0.0,1.0,0,1025.0,37648.0,8151
100211,2024-09,2024-10,2024-11,0.0,1.0,0,496.0,2821.0,20868
100211,2024-11,2024-12,2025-01,0.0,1.0,0,20868.0,32701.0,23953
100212,2024-04,2024-05,2024-06,0.0,1.0,0,43387.0,9426.0,20857
100213,2024-02,2024-03,2024-04,0.0,1.0,0,27333.0,18576.0,13973
100213,2024-10,2024-11,2024-12,0.0,1.0,0,47696.0,43587.0,1624
100213,2025-01,2025-02,2025-03,0.0,1.0,0,40284.0,1832.0,6550
100213,2025-05,2025-06,2025-07,0.0,1.0,0,48297.0,47682.0,41085
100213,2025-07,2025-08,2025-09,0.0,1.0,0,41085.0,23391.0,47236
100214,2024-01,2024-02,2024-03,0.0,1.0,0,11503.0,15203.0,21397
100214,2024-07,2024-08,2024-09,0.0,1.0,0,9345.0,21636.0,4860
100214,2024-11,2024-12,2025-01,0.0,1.0,0,2305.0,44916.0,5243
100214,2025-04,2025-05,2025-06,0.0,1.0,0,36252.0,7979.0,14459
100214,2025-06,2025-07,2025-08,0.0,1.0,0,14459.0,8890.0,45729
100214,2025-09,2025-10,2025-11,0.0,1.0,0,2691.0,34881.0,34148
100215,2025-03,2025-04,2025-05,0.0,1.0,0,31171.0,9564.0,45621
100216,2024-06,2024-07,2024-08,0.0,1.0,0,34795.0,1803.0,44918
100216,2024-08,2024-09,2024-10,0.0,1.0,0,44918.0,20389.0,12307
100216,2025-09,2025-10,2025-11,0.0,1.0,0,45546.0,48276.0,576
100218,2024-03,2024-04,2024-05,0.0,1.0,0,39857.0,37867.0,22668
100218,2024-06,2024-07,2024-08,0.0,1.0,0,6560.0,34465.0,43825
100218,2025-01,2025-02,2025-03,0.0,1.0,0,29015.0,45151.0,36658
100218,2025-08,2025-09,2025-10,0.0,1.0,0,48282.0,27680.0,29470
100219,2024-06,2024-07,2024-08,0.0,1.0,0,8050.0,6627.0,27657
100219,2025-02,2025-03,2025-04,0.0,1.0,0,27262.0,636.0,40477
100219,2025-06,2025-07,2025-08,0.0,1.0,0,35878.0,743.0,44426
100219,2025-10,2025-11,2025-12,0.0,1.0,0,33750.0,4160.0,4585
100220,2024-05,2024-06,2024-07,0.0,1.0,0,2745.0,26538.0,33694
100220,2024-11,2024-12,2025-01,0.0,1.0,0,7392.0,27117.0,33470
100220,2025-10,2025-11,2025-12,0.0,1.0,0,23385.0,34850.0,26782
100221,2024-06,2024-07,2024-08,0.0,1.0,0,3272.0,48457.0,10799
100221,2025-03,2025-04,2025-05,0.0,1.0,0,35295.0,45943.0,15872
100222,2024-09,2024-10,2024-11,0.0,1.0,0,20874.0,22425.0,3147
100223,2025-06,2025-07,2025-08,0.0,1.0,0,1836.0,4734.0,19373
100224,2025-08,2025-09,2025-10,0.0,1.0,0,1467.0,17251.0,21564
100225,2024-04,2024-05,2024-06,0.0,1.0,0,46297.0,47287.0,34837
100225,2025-03,2025-04,2025-05,0.0,1.0,0,22968.0,45407.0,35411
100226,2025-02,2025-03,2025-04,0.0,1.0,0,36415.0,28059.0,32170
100226,2025-04,2025-05,2025-06,0.0,1.0,0,32170.0,35191.0,26913
100226,2025-08,2025-09,2025-10,0.0,1.0,0,6599.0,42625.0,5025
100227,2024-01,2024-02,2024-03,0.0,1.0,0,29964.0,18501.0,44194
100227,2025-08,2025-09,2025-10,0.0,1.0,0,43142.0,10324.0,34877
100228,2024-05,2024-06,2024-07,0.0,1.0,0,34425.0,42649.0,42982
100228,2024-08,2024-09,2024-10,0.0,1.0,0,19041.0,7580.0,44099
100228,2025-07,2025-08,2025-09,0.0,1.0,0,24143.0,32183.0,19767
100229,2024-02,2024-03,2024-04,0.0,1.0,0,5219.0,32914.0,16743
100229,2024-07,2024-08,2024-09,0.0,1.0,0,9610.0,24924.0,13637
100229,2025-01,2025-02,2025-03,0.0,1.0,0,6582.0,28251.0,18926
100229,2025-03,2025-04,2025-05,0.0,1.0,0,18926.0,8628.0,40624
100230,2024-09,2024-10,2024-11,0.0,1.0,0,11198.0,22206.0,18362
100230,2025-06,2025-07,2025-08,0.0,1.0,0,47346.0,1752.0,19053
100231,2024-02,2024-03,2024-04,0.0,1.0,0,9559.0,17014.0,20720
100231,2025-02,2025-03,2025-04,0.0,1.0,0,31203.0,22302.0,33790
100232,2024-01,2024-02,2024-03,0.0,1.0,0,7324.0,39491.0,41467
100233,2024-01,2024-02,2024-03,0.0,1.0,0,22546.0,13494.0,34383
100233,2024-03,2024-04,2024-05,0.0,1.0,0,34383.0,24331.0,46950
100233,2025-03,2025-04,2025-05,0.0,1.0,0,14687.0,11344.0,31423
100234,2024-01,2024-02,2024-03,0.0,1.0,0,40072.0,22718.0,34304
100235,2024-04,2024-05,2024-06,0.0,1.0,0,231.0,21771.0,14806
100236,2025-02,2025-03,2025-04,0.0,1.0,0,16824.0,12737.0,31820
100236,2025-04,2025-05,2025-06,0.0,1.0,0,31820.0,385.0,28066
100236,2025-10,2025-11,2025-12,0.0,1.0,0,43009.0,38559.0,2142
100237,2024-04,2024-05,2024-06,0.0,1.0,0,15333.0,47133.0,29295
100237,2025-01,2025-02,2025-03,0.0,1.0,0,8232.0,10211.0,39029
100238,2024-05,2024-06,2024-07,0.0,1.0,0,1779.0,36017.0,40249
100238,2024-10,2024-11,2024-12,0.0,1.0,0,2382.0,35116.0,31594
100238,2025-02,2025-03,2025-04,0.0,1.0,0,39132.0,24965.0,46631
100238,2025-09,2025-10,2025-11,0.0,1.0,0,44837.0,35248.0,15754
100239,2024-01,2024-02,2024-03,0.0,1.0,0,26304.0,24299.0,32191
100239,2024-10,2024-11,2024-12,0.0,1.0,0,13758.0,36645.0,14492
100239,2025-10,2025-11,2025-12,0.0,1.0,0,26643.0,480.0,41501
100240,2024-04,2024-05,2024-06,0.0,1.0,0,38989.0,23890.0,25394
100240,2025-09,2025-10,2025-11,0.0,1.0,0,27338.0,15359.0,37814
100241,2024-03,2024-04,2024-05,0.0,1.0,0,47936.0,25975.0,22536
100241,2025-02,2025-03,2025-04,0.0,1.0,0,4499.0,48129.0,46420
100241,2025-05,2025-06,2025-07,0.0,1.0,0,20653.0,17553.0,30981
100241,2025-08,2025-09,2025-10,0.0,1.0,0,7503.0,17685.0,23763
100242,2025-08,2025-09,2025-10,0.0,1.0,0,37303.0,31761.0,16607
100243,2024-03,2024-04,2024-05,0.0,1.0,0,18374.0,44500.0,46064
100243,2024-07,2024-08,2024-09,0.0,1.0,0,29304.0,22278.0,18338
100243,2024-11,2024-12,2025-01,0.0,1.0,0,43231.0,11475.0,2728
100243,2025-05,2025-06,2025-07,0.0,1.0,0,23565.0,26279.0,8785
100243,2025-10,2025-11,2025-12,0.0,1.0,0,29033.0,7957.0,48126
100244,2024-06,2024-07,2024-08,0.0,1.0,0,35085.0,40162.0,20075
100244,2024-09,2024-10,2024-11,0.0,1.0,0,45980.0,10886.0,48097
100244,2025-05,2025-06,2025-07,0.0,1.0,0,38485.0,22503.0,32168
100244,2025-09,2025-10,2025-11,0.0,1.0,0,20844.0,44563.0,46936
100245,2024-05,2024-06,2024-07,0.0,1.0,0,37023.0,43932.0,35853
100245,2025-01,2025-02,2025-03,0.0,1.0,0,19066.0,4267.0,16098
100245,2025-08,2025-09,2025-10,0.0,1.0,0,8966.0,44602.0,6341
100245,2025-10,2025-11,2025-12,0.0,1.0,0,6341.0,41106.0,33909
100246,2024-07,2024-08,2024-09,0.0,1.0,0,45172.0,24541.0,21991
100246,2024-12,2025-01,2025-02,0.0,1.0,0,12701.0,18486.0,2022
100246,2025-05,2025-06,2025-07,0.0,1.0,0,46342.0,6291.0,30343
100247,2024-04,2024-05,2024-06,0.0,1.0,0,14997.0,26378.0,40982
100247,2024-07,2024-08,2024-09,0.0,1.0,0,38608.0,31052.0,33170
100247,2024-09,2024-10,2024-11,0.0,1.0,0,33170.0,901.0,3765
100247,2024-11,2024-12,2025-01,0.0,1.0,0,3765.0,1778.0,4555
100247,2025-04,2025-05,2025-06,0.0,1.0,0,10963.0,21033.0,16587
100248,2024-06,2024-07,2024-08,0.0,1.0,0,8294.0,1569.0,19531
100249,2025-01,2025-02,2025-03,0.0,1.0,0,37077.0,4533.0,40437
100249,2025-06,2025-07,2025-08,0.0,1.0,0,34860.0,32096.0,30240
100250,2024-12,2025-01,2025-02,0.0,1.0,0,5944.0,7785.0,31637
100250,2025-04,2025-05,2025-06,0.0,1.0,0,22186.0,11917.0,10044
100251,2025-08,2025-09,2025-10,0.0,1.0,0,18701.0,40188.0,36618
100252,2024-02,2024-03,2024-04,0.0,1.0,0,8727.0,42924.0,2639
100252,2024-10,2024-11,2024-12,0.0,1.0,0,20275.0,20963.0,6942
100252,2024-12,2025-01,2025-02,0.0,1.0,0,6942.0,17515.0,27068
100252,2025-05,2025-06,2025-07,0.0,1.0,0,32373.0,35759.0,5719
100253,2024-06,2024-07,2024-08,0.0,1.0,0,33385.0,16750.0,13859
100253,2024-09,2024-10,2024-11,0.0,1.0,0,15178.0,10973.0,4897
100253,2024-11,2024-12,2025-01,0.0,1.0,0,4897.0,34937.0,29206
100253,2025-05,2025-06,2025-07,0.0,1.0,0,10194.0,33417.0,44895
100255,2024-08,2024-09,2024-10,0.0,1.0,0,8825.0,7130.0,9041
100256,2024-01,2024-02,2024-03,0.0,1.0,0,41899.0,2816.0,12563
100256,2025-04,2025-05,2025-06,0.0,1.0,0,14065.0,34743.0,2604
100258,2025-02,2025-03,2025-04,0.0,1.0,0,43192.0,23738.0,45359
100258,2025-06,2025-07,2025-08,0.0,1.0,0,4005.0,22827.0,30306
100259,2024-02,2024-03,2024-04,0.0,1.0,0,32541.0,46194.0,20989
100259,2024-12,2025-01,2025-02,0.0,1.0,0,9513.0,28739.0,47369
100260,2025-06,2025-07,2025-08,0.0,1.0,0,26389.0,21601.0,28731
100261,2025-03,2025-04,2025-05,0.0,1.0,0,34369.0,17655.0,18136
100262,2024-08,2024-09,2024-10,0.0,1.0,0,31160.0,36646.0,7265
100263,2025-07,2025-08,2025-09,0.0,1.0,0,7762.0,1314.0,2540
100264,2024-12,2025-01,2025-02,0.0,1.0,0,36686.0,36640.0,43866
100264,2025-03,2025-04,2025-05,0.0,1.0,0,24768.0,22213.0,10046
100265,2024-06,2024-07,2024-08,0.0,1.0,0,8357.0,45370.0,14405
100265,2024-09,2024-10,2024-11,0.0,1.0,0,11490.0,30465.0,17384
100265,2025-04,2025-05,2025-06,0.0,1.0,0,29681.0,36346.0,36311
100266,2024-02,2024-03,2024-04,0.0,1.0,0,5261.0,34493.0,4383
100266,2025-07,2025-08,2025-09,0.0,1.0,0,48474.0,11418.0,23521
100267,2024-09,2024-10,2024-11,0.0,1.0,0,23981.0,29533.0,34827
100267,2025-04,2025-05,2025-06,0.0,1.0,0,5000.0,25374.0,9263
100267,2025-09,2025-10,2025-11,0.0,1.0,0,13395.0,3219.0,4231
100268,2024-01,2024-02,2024-03,0.0,1.0,0,18288.0,16722.0,30347
100268,2024-06,2024-07,2024-08,0.0,1.0,0,5370.0,18983.0,42056
100268,2025-06,2025-07,2025-08,0.0,1.0,0,754.0,18796.0,4894
100269,2024-01,2024-02,2024-03,0.0,1.0,0,40192.0,13688.0,25552
100269,2024-03,2024-04,2024-05,0.0,1.0,0,25552.0,36617.0,5979
100269,2024-09,2024-10,2024-11,0.0,1.0,0,43724.0,36073.0,17474
100269,2025-10,2025-11,2025-12,0.0,1.0,0,2163.0,2997.0,46728
100270,2024-06,2024-07,2024-08,0.0,1.0,0,19361.0,32228.0,38845
100270,2024-10,2024-11,2024-12,0.0,1.0,0,26479.0,5832.0,14428
100270,2025-05,2025-06,2025-07,0.0,1.0,0,24715.0,10680.0,26160
100270,2025-08,2025-09,2025-10,0.0,1.0,0,18077.0,18291.0,47973
100272,2025-01,2025-02,2025-03,0.0,1.0,0,17064.0,37654.0,22161
100272,2025-04,2025-05,2025-06,0.0,1.0,0,6758.0,29711.0,7891
100273,2025-01,2025-02,2025-03,0.0,1.0,0,48537.0,30476.0,44639
100273,2025-07,2025-08,2025-09,0.0,1.0,0,38513.0,32736.0,39058
100274,2024-10,2024-11,2024-12,0.0,1.0,0,8199.0,22318.0,23884
100274,2024-12,2025-01,2025-02,0.0,1.0,0,23884.0,31167.0,46360
100275,2024-08,2024-09,2024-10,0.0,1.0,0,31100.0,36172.0,11222
100275,2024-12,2025-01,2025-02,0.0,1.0,0,24410.0,42693.0,45795
100275,2025-10,2025-11,2025-12,0.0,1.0,0,44799.0,26433.0,41903
100276,2024-01,2024-02,2024-03,0.0,1.0,0,32665.0,24255.0,27227
100276,2024-04,2024-05,2024-06,0.0,1.0,0,17559.0,18895.0,41608
100276,2024-06,2024-07,2024-08,0.0,1.0,0,41608.0,48004.0,19825
100276,2024-08,2024-09,2024-10,0.0,1.0,0,19825.0,4665.0,46174
100276,2024-10,2024-11,2024-12,0.0,1.0,0,46174.0,31737.0,8879
100277,2024-01,2024-02,2024-03,0.0,1.0,0,3234.0,19037.0,13947
100277,2024-04,2024-05,2024-06,0.0,1.0,0,2450.0,33569.0,30233
100277,2025-01,2025-02,2025-03,0.0,1.0,0,33500.0,6866.0,29603
100278,2024-03,2024-04,2024-05,0.0,1.0,0,44822.0,27501.0,4292
100279,2024-06,2024-07,2024-08,0.0,1.0,0,13044.0,15190.0,32006
100279,2024-10,2024-11,2024-12,0.0,1.0,0,25186.0,22551.0,1641
100279,2024-12,2025-01,2025-02,0.0,1.0,0,1641.0,15180.0,19878
100279,2025-04,2025-05,2025-06,0.0,1.0,0,5796.0,40652.0,41927
100280,2024-02,2024-03,2024-04,0.0,1.0,0,37517.0,26759.0,45186
100280,2024-11,2024-12,2025-01,0.0,1.0,0,1165.0,19269.0,16383
100280,2025-02,2025-03,2025-04,0.0,1.0,0,44549.0,30318.0,41788
100281,2024-03,2024-04,2024-05,0.0,1.0,0,41602.0,45376.0,30949
100281,2024-09,2024-10,2024-11,0.0,1.0,0,33316.0,16233.0,21858
100282,2025-10,2025-11,2025-12,0.0,1.0,0,38824.0,20553.0,3779
100283,2025-04,2025-05,2025-06,0.0,1.0,0,4631.0,14415.0,3894
100283,2025-08,2025-09,2025-10,0.0,1.0,0,24416.0,42281.0,43118
100284,2024-01,2024-02,2024-03,0.0,1.0,0,42537.0,36558.0,18653
100284,2025-01,2025-02,2025-03,0.0,1.0,0,44095.0,34210.0,44302
100284,2025-04,2025-05,2025-06,0.0,1.0,0,15790.0,44878.0,8104
100284,2025-10,2025-11,2025-12,0.0,1.0,0,19255.0,45696.0,20160
100285,2025-04,2025-05,2025-06,0.0,1.0,0,15309.0,5048.0,19811
100286,2024-03,2024-04,2024-05,0.0,1.0,0,47965.0,39360.0,3196
100286,2025-01,2025-02,2025-03,0.0,1.0,0,22325.0,44036.0,27858
100287,2024-02,2024-03,2024-04,0.0,1.0,0,28778.0,27771.0,3299
100287,2024-06,2024-07,2024-08,0.0,1.0,0,2112.0,37859.0,38835
100287,2024-08,2024-09,2024-10,0.0,1.0,0,38835.0,28140.0,17334
100287,2024-11,2024-12,2025-01,0.0,1.0,0,48041.0,30883.0,16696
100287,2025-07,2025-08,2025-09,0.0,1.0,0,42972.0,2637.0,10736
100288,2024-06,2024-07,2024-08,0.0,1.0,0,45240.0,20483.0,18681
100288,2025-04,2025-05,2025-06,0.0,1.0,0,10516.0,46567.0,32355
100289,2024-06,2024-07,2024-08,0.0,1.0,0,14842.0,27522.0,19165
100289,2025-07,2025-08,2025-09,0.0,1.0,0,45713.0,30074.0,47836
100289,2025-09,2025-10,2025-11,0.0,1.0,0,47836.0,22082.0,16054
100290,2024-05,2024-06,2024-07,0.0,1.0,0,4948.0,23355.0,23515
100290,2025-06,2025-07,2025-08,0.0,1.0,0,40623.0,27321.0,42373
100291,2024-02,2024-03,2024-04,0.0,1.0,0,14872.0,45086.0,79
100291,2024-04,2024-05,2024-06,0.0,1.0,0,79.0,43073.0,19924
100291,2025-08,2025-09,2025-10,0.0,1.0,0,4124.0,44928.0,3829
100292,2024-03,2024-04,2024-05,0.0,1.0,0,19505.0,6640.0,17430
100292,2024-08,2024-09,2024-10,0.0,1.0,0,15527.0,11909.0,30491
100292,2024-11,2024-12,2025-01,0.0,1.0,0,37147.0,44448.0,25046
100292,2025-04,2025-05,2025-06,0.0,1.0,0,26095.0,28509.0,14606
100293,2024-11,2024-12,2025-01,0.0,1.0,0,43276.0,13256.0,17089
100294,2024-07,2024-08,2024-09,0.0,1.0,0,7782.0,31437.0,39861
100294,2024-10,2024-11,2024-12,0.0,1.0,0,19092.0,24610.0,752
100294,2025-01,2025-02,2025-03,0.0,1.0,0,30480.0,30880.0,44111
100294,2025-09,2025-10,2025-11,0.0,1.0,0,41715.0,45843.0,16163
100295,2024-02,2024-03,2024-04,0.0,1.0,0,34018.0,22525.0,44812
100295,2024-04,2024-05,2024-06,0.0,1.0,0,44812.0,2784.0,41809
100295,2024-09,2024-10,2024-11,0.0,1.0,0,17015.0,20130.0,23571
100296,2024-10,2024-11,2024-12,0.0,1.0,0,2213.0,27053.0,47458
100296,2025-02,2025-03,2025-04,0.0,1.0,0,25149.0,18690.0,40093
100296,2025-06,2025-07,2025-08,0.0,1.0,0,34680.0,11405.0,45775
100296,2025-08,2025-09,2025-10,0.0,1.0,0,45775.0,42570.0,38880
100297,2024-06,2024-07,2024-08,0.0,1.0,0,37187.0,18933.0,34043
100297,2024-12,2025-01,2025-02,0.0,1.0,0,5051.0,34496.0,43437
100297,2025-03,2025-04,2025-05,0.0,1.0,0,15158.0,3886.0,43925
100298,2024-03,2024-04,2024-05,0.0,1.0,0,15813.0,46904.0,46511
100298,2024-05,2024-06,2024-07,0.0,1.0,0,46511.0,32799.0,28286
100298,2024-08,2024-09,2024-10,0.0,1.0,0,42754.0,17264.0,35746
100298,2025-07,2025-08,2025-09,0.0,1.0,0,44507.0,17833.0,30462
100299,2024-01,2024-02,2024-03,0.0,1.0,0,790.0,28871.0,29668
